"China Resources Enterprise","China Resources Enterprise","0.8037333333333334"
"Cardinal Health","Cardinal Health","0.8148837209302326"
"Valeo","Valeo","0.8284452759588401"
"Carrefour","Carrefour","0.8261095513349849"
"CJ Corp","LG Corp","0.5173333333333333"
"Allstate","Allstate","0.8398560541913633"
"Petrobras","Eletrobras","0.6000289855072464"
"Petrobras","Petrobras","0.8153333333333334"
"ThyssenKrupp Group","ThyssenKrupp","0.8355295154431949"
"BayWa","BayWa","0.8078869257950531"
"Yum Brands","L Brands","0.519008547008547"
"Citrix Systems","Citrix Systems","0.8192"
"Citrix Systems","Cisco Systems, Inc.","0.518884379851311"
"Continental","Continental AG","0.5855068576653458"
"Credit Agricole","Crédit Agricole","0.7389079754601228"
"Best Buy","Best Buy","0.8388290840415487"
"Akzo Nobel","AkzoNobel","0.6889377990430622"
"Lawson","Lawson","0.796"
"National Bank of Canada","Royal Bank of Canada","0.5927565392354125"
"Nintendo","Nintendo","0.8371815718157182"
"Deutsche Bank","Deutsche Bank","0.8226583850931677"
"Symantec","Symantec Corporation","0.818695652173913"
"Atlantia","Atlantia","0.8206060606060607"
"Hyundai Heavy Industries","Hyundai Heavy Industries","0.8144927536231884"
"Teva Pharmaceutical Inds","Teva Pharmaceutical Industries","0.6259221357063404"
"Sabanci Holding","Sabancı Holding","0.7314285714285715"
"ITC","ITC","0.8487272727272728"
"Cisco Systems","Citrix Systems","0.521015873015873"
"Cisco Systems","Cisco Systems, Inc.","0.8592000000000001"
"ITV","ITV","0.796"
"Diageo","Diageo","0.8046280991735537"
"Aurubis","Aurubis","0.8105"
"Ping An Insurance Group","China Life Insurance Company","0.5132326347700014"
"EMC","EMC Corporation","0.8653995680345573"
"Larsen & Toubro","Larsen &amp; Toubro","0.6176114946818436"
"Samsung Electronics","Samsung Electronics","0.8241142023085464"
"Intuit","Intuit","0.8217777777777778"
"Nordstrom","Nordstrom","0.8182756972111555"
"Statoil","Statoil","0.8131147540983606"
"Fortum","Fortum","0.8487272727272728"
"Electrolux Group","Electrolux","0.8765412309811533"
"Kesko","Kesko","0.831258358662614"
"Encana","Encana","0.8088888888888889"
"Vallourec","Vallourec","0.808340425531915"
"Yahoo","Yahoo!","0.6342091314341011"
"Gilead Sciences","Gilead Sciences","0.8212711754577602"
"eBay","eBay","0.8169985746283853"
"Hellenic Petroleum","Hellenic Petroleum","0.8021052631578948"
"LG Electronics","Samsung Electronics","0.5250982727983194"
"Prologis","ProLogis","0.8346666666666667"
"Discovery Communications","Cogent Communications","0.5464888888888888"
"Boeing","Boeing","0.8228208311849987"
"France Telecom","France Telecom","0.871124383277071"
"Bank of America","Bank of America Corporation","0.8288104493857876"
"Delhaize Group","Delhaize Group","0.831258358662614"
"Safeway","Safeway Inc.","0.8074366197183099"
"Caterpillar","Caterpillar Inc.","0.8161739130434783"
"Christian Dior","Christian Dior S.A.","0.6128470588235294"
"Computer Sciences","Computer Sciences Corporation","0.8194642255763402"
"Hokkaido Electric Power","Chubu Electric Power","0.5101466275659824"
"United Technologies","Akamai Technologies","0.5025896132596686"
"United Technologies","United Technologies Corporation","0.8055081967213115"
"United Technologies","Impetus Technologies","0.5129338063511292"
"Kyocera","Kyocera","0.8488409703504044"
"Veolia Environnement","Suez Environnement","0.5164307692307692"
"Pgnig Group","PGNiG","0.796"
"Investec","Investec","0.8495384615384616"
"Hyundai Mobis","Hyundai Motor Company","0.5675757575757575"
"JPMorgan Chase","JPMorgan Chase","0.8236002600910319"
"ArcelorMittal","ArcelorMittal","0.8185674096515906"
"Mitsubishi Materials","Mitsubishi Motors","0.54851961414791"
"Air Products & Chemicals","Air Products &amp; Chemicals","0.6465000000000001"
"Storebrand","Storebrand","0.8178867924528302"
"Time Warner","Time Warner","0.8243727647399435"
"Cathay Pacific Airways","Cathay Pacific","0.5242102564102563"
"Fuji Electric","Fuji Electric","0.8082105263157895"
"Baxter International","Baxter International","0.8227464968152867"
"United Parcel Service","United Parcel Service","0.8083102891003772"
"Suzuki Motor","Suzuki Motor Corporation","0.8170909090909091"
"Atlas Copco","Atlas Copco","0.808340425531915"
"Chugoku Electric Power","Chubu Electric Power","0.6912872727272729"
"Salzgitter","Salzgitter AG","0.5499999999999999"
"Nucor","Nicor","0.5878787878787879"
"Henry Schein","Henry Schein","0.8366753246753247"
"Sears Holdings","Sears","0.80325"
"Finmeccanica","Finmeccanica","0.8294237288135594"
"Pfizer","Pfizer","0.8533911014830862"
