"[0] CompanyNameComparator","[1] CompanyCountriesComparator","[2] CompanyIndustriesComparator","[3] CompanyNumericAttributeComparator","[4] CompanyNumericAttributeComparator","[5] CompanyDateFoundedComparator","[6] CompanyKeyPeopleComparator","[7] CompanyLocationComparatorJaccard","finalValue","id1","id2","isMatch","label"
"1.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.8119999999999999","DBPedia_Company_6284","Freebase_Company_1272","true","1"
"1.0","1.0","0.4492753623188406","0.0","0.0","1.0","1.0","0.6666666666666666","1.3455652173913042","DBPedia_Company_6010","Freebase_Company_1224","true","1"
"0.6666666666666667","0.0","0.1578947368421053","0.0","0.0","0.0","0.0","0.0","0.328280701754386","DBPedia_Company_3607","Freebase_Company_738","false","0"
"0.8095238095238095","1.0","0.22972972972972971","0.0","0.0","1.0","1.0","1.0","1.2815051480051478","DBPedia_Company_7646","Freebase_Company_1547","true","1"
"0.5294117647058824","1.0","0.2272727272727273","0.0","0.0","0.0","0.15384615384615385","0.0","0.3814465240641711","DBPedia_Company_8625","Freebase_Company_1748","false","0"
"0.09999999999999998","0.0","0.10526315789473684","0.0","0.0","0.0","0.0","0.0","-0.06346842105263162","DBPedia_Company_9423","Freebase_Company_1894","false","0"
"0.23809523809523814","0.0","0.17647058823529416","0.0","0.0","0.0","0.2222222222222222","0.0","0.11723716153127917","DBPedia_Company_13699","Freebase_Company_2945","false","0"
"0.21739130434782605","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.014782608695652122","DBPedia_Company_13761","Freebase_Company_2726","false","0"
"1.0","1.0","0.2676056338028169","0.0","0.0","0.8","0.0","1.0","1.0026901408450704","DBPedia_Company_9397","Freebase_Company_1893","true","1"
"1.0","1.0","1.0","0.0","0.0","1.0","1.0","1.0","1.432","DBPedia_Company_4559","Freebase_Company_991","true","1"
"0.09523809523809523","1.0","0.15384615384615385","0.0","0.0","0.050000000000000044","0.044470450555880635","0.0","0.04773056132476844","DBPedia_Company_7503","Freebase_Company_179","false","0"
"0.25","1.0","0.2272727272727273","0.0","0.0","0.0","0.150963165954703","0.0","0.18784493174674116","DBPedia_Company_4408","Freebase_Company_894","false","0"
"0.11111111111111116","0.0","0.21739130434782605","0.0","0.0","1.0","0.0625","0.0","0.14055283816425124","DBPedia_Company_10869","Freebase_Company_2437","false","0"
"0.2857142857142857","0.0","0.0","0.0","0.0","0.30000000000000004","0.0","0.0","0.11285714285714285","DBPedia_Company_193","Freebase_Company_80","false","0"
"0.4375","1.0","1.0","0.0","0.0","0.0","0.4285714285714286","0.0","0.4410089285714286","DBPedia_Company_9525","Freebase_Company_1912","false","1"
"1.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.8119999999999999","DBPedia_Company_9298","Freebase_Company_1870","true","1"
"1.0","1.0","0.9444444444444444","0.0","0.0","1.0","0.4722222222222222","0.0","1.013638888888889","DBPedia_Company_5598","Freebase_Company_1140","true","1"
"0.5","0.0","0.0","0.0","0.0","0.0","0.21875","0.0","0.29196875","DBPedia_Company_12398","Freebase_Company_2439","false","0"
"1.0","0.0","0.0","0.0","0.0","1.0","0.28846153846153844","1.0","1.05075","DBPedia_Company_15788","Freebase_Company_3144","true","1"
"0.30434782608695654","1.0","0.2222222222222222","0.0","0.0","0.85","0.0","0.0","0.3127512077294686","DBPedia_Company_1566","Freebase_Company_2790","false","0"
"0.23809523809523814","0.0","0.1724137931034483","0.0","0.0","0.30000000000000004","0.12399132364208036","0.0","0.13110269288826956","DBPedia_Company_3840","Freebase_Company_783","false","0"
"1.0","1.0","1.0","0.0","0.0","0.75","0.0","0.0","0.7945","DBPedia_Company_6846","Freebase_Company_1401","true","1"
"0.18181818181818177","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-0.009727272727272779","DBPedia_Company_13000","Freebase_Company_587","false","0"
"1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.6669999999999999","DBPedia_Company_4670","Freebase_Company_962","false","1"
"0.5757575757575757","0.0","0.0","0.0","0.0","0.0","0.19999999999999996","0.0","0.33709696969696956","DBPedia_Company_9395","Freebase_Company_1890","false","0"
"0.33333333333333337","0.0","0.26315789473684215","0.6513071895424837","0.6513071895424837","0.5","0.19999999999999996","0.0","0.26164561403508774","DBPedia_Company_3863","Freebase_Company_823","false","0"
"1.0","1.0","0.1875","0.0","0.0","1.0","0.7692307692307692","1.0","1.3246874999999998","DBPedia_Company_3584","Freebase_Company_735","true","1"
"1.0","1.0","0.11111111111111116","0.0","0.0","0.7","0.1794871794871795","1.0","1.0494444444444444","DBPedia_Company_14056","Freebase_Company_2784","true","1"
